"filename", "language", "Markdown", "Python", "Swift", "JSON", "pip requirements", "XML", "YAML", "Kotlinscript", "C++", "Dart", "Properties", "CMake", "Kotlin", "HTML", "Go", "Go Module File", "Shell Script", "Go Checksum File", "comment", "blank", "total"
"/home/whx/文档/code/github/lightNovel/client/windows/runner/flutter_window.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"/home/whx/文档/code/github/lightNovel/client/windows/runner/flutter_window.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"/home/whx/文档/code/github/lightNovel/client/windows/runner/main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"/home/whx/文档/code/github/lightNovel/client/windows/runner/resource.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"/home/whx/文档/code/github/lightNovel/client/windows/runner/utils.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"/home/whx/文档/code/github/lightNovel/client/windows/runner/utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"/home/whx/文档/code/github/lightNovel/client/windows/runner/win32_window.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"/home/whx/文档/code/github/lightNovel/client/windows/runner/win32_window.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"/home/whx/文档/code/github/lightNovel/server/backup_lightnovel_20250320_192437/lightnovel/bookmarks.metadata.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/whx/文档/code/github/lightNovel/server/backup_lightnovel_20250320_192437/lightnovel/chapters.metadata.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/whx/文档/code/github/lightNovel/server/backup_lightnovel_20250320_192437/lightnovel/devices.metadata.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/whx/文档/code/github/lightNovel/server/backup_lightnovel_20250320_192437/lightnovel/favorites.metadata.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/whx/文档/code/github/lightNovel/server/backup_lightnovel_20250320_192437/lightnovel/novels.metadata.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
